56,0,sample,0,2,8832.,0
56,0,sample,1,2,1876.,0
56,0,sample,2,0,1204.,0
56,0,sample,11,2,1485.,0
56,0,sample,69,0,3169.,0
56,0,sample,96,0,1263.,0
56,0,sample,44,0,2135.,0
56,0,sample,73,0,1376.,0
56,0,sample,27,3,1351.,0
56,0,sample,28,0,926.,0
56,0,sample,26,3,871.,0
56,0,sample,25,0,842.,0
56,0,sample,36,0,1037.,0
56,0,sample,37,0,1064.,0
56,0,sample,17,3,926.,0
56,0,sample,16,3,927.,0
56,0,sample,6,0,1235.,0
56,0,sample,36,0,5640.,1
56,0,sample,60,0,2754.,0
56,0,sample,90,0,956.,0
56,0,sample,84,0,1435.,0
56,0,sample,15,0,1950.,0
56,0,sample,21,2,1632.,0
56,0,sample,31,0,1461.,0
56,0,sample,43,0,1572.,0
56,0,sample,65,0,1047.,0
56,0,sample,48,0,1242.,0
56,0,sample,56,0,1043.,0
56,0,sample,77,1,763.,0
56,0,sample,76,0,960.,0
56,0,sample,87,1,677.,0
56,0,sample,97,1,822.,0
56,0,sample,78,0,987.,0
56,0,sample,67,0,1156.,0
56,0,sample,21,2,10639.,1
56,0,gameboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
56,0,paintboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
56,1,sample,53,3,2837.,0
56,1,sample,54,1,728.,0
56,1,sample,62,0,2411.,0
56,1,sample,63,0,840.,0
56,1,sample,44,0,1040.,0
56,1,sample,55,1,900.,0
56,1,sample,52,3,1293.,0
56,1,sample,51,3,1347.,0
56,1,sample,50,3,954.,0
56,1,sample,56,0,1264.,0
56,1,sample,64,1,1603.,0
56,1,sample,65,1,366.,0
56,1,sample,9,0,2955.,0
56,1,sample,0,0,1013.,0
56,1,sample,1,0,421.,0
56,1,sample,99,0,1266.,0
56,1,sample,35,0,1719.,0
56,1,sample,30,0,1297.,0
56,1,sample,92,0,1495.,0
56,1,sample,80,0,988.,0
56,1,sample,75,1,1156.,0
56,1,sample,95,0,1721.,0
56,1,sample,87,0,1044.,0
56,1,sample,85,0,2254.,0
56,1,sample,58,0,1548.,0
56,1,sample,27,2,1158.,0
56,1,sample,28,2,1095.,0
56,1,sample,18,2,591.,0
56,1,sample,37,2,1801.,0
56,1,sample,38,2,620.,0
56,1,sample,47,0,1663.,0
56,1,sample,7,2,2230.,0
56,1,sample,41,3,5677.,0
56,1,gameboard,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
