64,0,sample,17,3,25415.,0
64,0,sample,38,0,5085.,0
64,0,sample,37,0,1803.,0
64,0,sample,15,0,1885.,0
64,0,sample,77,1,2156.,0
64,0,sample,65,0,2190.,0
64,0,sample,79,0,3384.,0
64,0,sample,76,0,1724.,0
64,0,sample,47,0,1753.,0
64,0,sample,57,0,1043.,0
64,0,sample,97,1,1794.,0
64,0,sample,42,0,2385.,0
64,0,sample,61,0,848.,0
64,0,sample,83,0,842.,0
64,0,sample,11,2,2346.,0
64,0,sample,14,0,1925.,0
64,0,sample,31,0,1543.,0
64,0,sample,12,0,2116.,0
64,0,sample,21,2,2426.,0
64,0,sample,19,0,1561.,0
64,0,sample,7,0,632.,0
64,0,sample,16,3,1469.,0
64,0,gameboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64,0,paintboard,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64,1,sample,12,0,12388.,0
64,1,sample,17,2,1962.,0
64,1,sample,36,0,1906.,0
64,1,sample,67,0,1528.,0
64,1,sample,62,0,761.,0
64,1,sample,96,0,1078.,0
64,1,sample,19,0,2347.,0
64,1,sample,37,2,1028.,0
64,1,sample,33,0,2897.,0
64,1,sample,54,1,993.,0
64,1,sample,34,0,1244.,0
64,1,sample,74,1,1442.,0
64,1,sample,76,0,1847.,0
64,1,sample,57,0,3231.,0
64,1,sample,41,3,15993.,0
64,1,sample,43,3,2017.,0
64,1,sample,43,3,190.,1
64,1,sample,44,0,899.,0
64,1,sample,42,3,1248.,0
64,1,gameboard,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
