68,0,sample,0,2,12110.,0
68,0,sample,1,2,1973.,0
68,0,sample,3,0,2520.,0
68,0,sample,12,0,3045.,0
68,0,sample,11,2,1494.,0
68,0,sample,31,0,1538.,0
68,0,sample,21,2,1977.,0
68,0,sample,33,0,3990.,0
68,0,sample,55,0,964.,0
68,0,sample,77,1,1281.,0
68,0,sample,78,0,1571.,0
68,0,sample,76,0,1182.,0
68,0,sample,67,0,1170.,0
68,0,sample,97,1,1541.,0
68,0,sample,49,0,3665.,0
68,0,sample,48,0,1139.,0
68,0,sample,38,0,766.,0
68,0,sample,37,0,898.,0
68,0,sample,17,3,939.,0
68,0,sample,27,3,2198.,0
68,0,sample,26,3,1396.,0
68,0,sample,24,0,1923.,0
68,0,sample,15,0,1393.,0
68,0,sample,6,0,1555.,0
68,0,sample,18,0,2561.,0
68,0,gameboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
68,0,paintboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
68,1,sample,10,0,2884.,0
68,1,sample,22,0,1335.,0
68,1,sample,34,0,1012.,0
68,1,sample,53,3,809.,0
68,1,sample,54,1,1146.,0
68,1,sample,62,0,2388.,0
68,1,sample,51,3,1419.,0
68,1,sample,50,3,1024.,0
68,1,sample,40,3,2186.,0
68,1,sample,30,0,1058.,0
68,1,sample,55,1,3023.,0
68,1,sample,65,1,839.,0
68,1,sample,75,1,805.,0
68,1,sample,85,0,743.,0
68,1,sample,44,0,2475.,0
68,1,sample,38,2,9817.,0
68,1,sample,48,0,1599.,0
68,1,sample,28,2,1044.,0
68,1,sample,18,2,791.,0
68,1,sample,8,2,1012.,0
68,1,sample,7,2,1084.,0
68,1,sample,6,0,888.,0
68,1,sample,9,0,2805.,0
68,1,gameboard,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,paintboard,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2,sample,0,0,2539.,0
68,2,sample,21,0,1210.,0
68,2,sample,23,0,700.,0
68,2,sample,14,0,719.,0
68,2,sample,46,0,892.,0
68,2,sample,44,0,730.,0
68,2,sample,42,3,897.,0
68,2,sample,52,3,753.,0
68,2,sample,62,0,751.,0
68,2,sample,22,3,1399.,0
68,2,sample,12,0,1666.,0
68,2,sample,67,0,4736.,0
68,2,sample,74,0,1120.,0
68,2,sample,86,2,600.,0
68,2,sample,76,2,891.,0
68,2,sample,66,0,759.,0
68,2,sample,96,2,1273.,0
68,2,sample,97,0,1965.,0
68,2,sample,95,2,2162.,0
68,2,sample,94,0,978.,0
68,2,sample,38,1,2896.,0
68,2,sample,48,0,959.,0
68,2,sample,39,1,825.,0
68,2,sample,37,1,1387.,0
68,2,sample,36,1,924.,0
68,2,sample,26,0,1570.,0
68,2,sample,35,0,1698.,0
68,2,gameboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
