70,0,sample,91,0,6038.,0
70,0,sample,94,0,2026.,0
70,0,sample,97,1,1856.,0
70,0,sample,80,0,5852.,0
70,0,sample,83,0,2650.,0
70,0,sample,86,0,1016.,0
70,0,sample,88,0,2022.,0
70,0,sample,78,0,5883.,0
70,0,sample,75,0,2927.,0
70,0,sample,72,0,2087.,0
70,0,sample,60,0,1778.,0
70,0,sample,63,0,904.,0
70,0,sample,66,0,1131.,0
70,0,sample,59,0,3981.,0
70,0,sample,57,0,451.,0
70,0,sample,54,0,993.,0
70,0,sample,51,0,1611.,0
70,0,sample,71,0,2879.,0
70,0,sample,74,0,2069.,0
70,0,sample,79,0,3849.,0
70,0,sample,29,0,2043.,0
70,0,sample,38,0,2262.,0
70,0,sample,47,0,1563.,0
70,0,sample,35,0,1333.,0
70,0,sample,43,0,1249.,0
70,0,sample,31,0,1222.,0
70,0,sample,40,0,3280.,0
70,0,sample,45,0,1277.,0
70,0,sample,36,0,3088.,0
70,0,sample,58,0,3231.,0
70,0,sample,42,0,1535.,0
70,0,sample,57,0,2248.,1
70,0,sample,11,2,1322.,0
70,0,sample,22,0,1659.,0
70,0,sample,2,0,1503.,0
70,0,sample,10,2,1813.,0
70,0,sample,24,0,4144.,0
70,0,sample,16,3,1793.,0
70,0,sample,26,3,1703.,0
70,0,gameboard,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70,0,paintboard,0,0,0,0,0,0,3,0,0,0,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70,1,sample,91,0,2627.,0
70,1,sample,94,0,1016.,0
70,1,sample,97,0,849.,0
70,1,sample,88,0,1044.,0
70,1,sample,85,0,764.,0
70,1,sample,82,0,652.,0
70,1,sample,11,0,1272.,0
70,1,sample,14,0,791.,0
70,1,sample,17,2,595.,0
70,1,sample,18,2,1077.,0
70,1,sample,16,0,594.,0
70,1,sample,28,2,1558.,0
70,1,sample,27,2,823.,0
70,1,sample,38,2,934.,0
70,1,sample,37,2,423.,0
70,1,sample,47,0,483.,0
70,1,sample,48,0,396.,0
70,1,sample,8,2,1334.,0
70,1,sample,7,2,452.,0
70,1,sample,34,0,1846.,0
70,1,sample,32,0,939.,0
70,1,sample,51,3,595.,0
70,1,sample,52,3,1386.,0
70,1,sample,50,3,797.,0
70,1,sample,53,3,765.,0
70,1,sample,54,1,855.,0
70,1,sample,55,1,1764.,0
70,1,sample,56,0,481.,0
70,1,sample,65,1,851.,0
70,1,sample,64,1,342.,0
70,1,sample,44,0,425.,0
70,1,sample,75,1,711.,0
70,1,sample,74,1,283.,0
70,1,sample,84,0,539.,0
70,1,sample,62,0,968.,0
70,1,sample,42,3,909.,0
70,1,sample,41,3,654.,0
70,1,sample,40,3,255.,0
70,1,sample,43,3,484.,0
70,1,sample,80,0,2715.,0
70,1,gameboard,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,paintboard,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,3,3,3,3,0,0,0,0,0,0,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2,sample,10,0,2656.,0
70,2,sample,13,0,763.,0
70,2,sample,16,0,874.,0
70,2,sample,19,0,705.,0
70,2,sample,37,1,1275.,0
70,2,sample,34,0,792.,0
70,2,sample,31,0,737.,0
70,2,sample,47,0,1330.,0
70,2,sample,38,1,454.,0
70,2,sample,27,0,1275.,0
70,2,sample,36,1,707.,0
70,2,sample,35,0,5037.,0
70,2,sample,39,1,790.,0
70,2,sample,59,0,2567.,0
70,2,sample,55,0,709.,0
70,2,sample,51,0,797.,0
70,2,sample,63,0,851.,0
70,2,sample,66,0,596.,0
70,2,sample,78,0,909.,0
70,2,sample,74,0,880.,0
70,2,sample,71,0,624.,0
70,2,sample,92,0,682.,0
70,2,sample,86,2,739.,0
70,2,sample,76,2,1788.,0
70,2,sample,96,2,1330.,0
70,2,sample,77,0,1163.,0
70,2,sample,75,2,824.,0
70,2,sample,85,2,910.,0
70,2,sample,95,2,368.,0
70,2,sample,98,0,1788.,0
70,2,sample,79,0,1082.,0
70,2,sample,70,0,1565.,0
70,2,sample,40,0,715.,0
70,2,sample,43,0,1306.,0
70,2,sample,2,0,1427.,0
70,2,sample,5,0,628.,0
70,2,sample,8,0,658.,0
70,2,sample,88,0,2397.,0
70,2,sample,81,0,857.,0
70,2,sample,83,0,1426.,0
70,2,sample,62,0,1478.,0
70,2,sample,57,0,1369.,0
70,2,sample,21,0,1653.,0
70,2,sample,32,3,2195.,0
70,2,sample,42,3,996.,0
70,2,sample,52,3,343.,0
70,2,sample,22,3,713.,0
70,2,sample,12,0,628.,0
70,2,sample,99,0,28381.,0
70,2,gameboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
70,2,paintboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0
70,3,sample,98,0,1640.,0
70,3,sample,94,0,930.,0
70,3,sample,91,0,793.,0
70,3,sample,82,0,650.,0
70,3,sample,87,0,678.,0
70,3,sample,85,0,537.,0
70,3,sample,1,0,991.,0
70,3,sample,5,0,678.,0
70,3,sample,18,1,766.,0
70,3,sample,8,0,1133.,0
70,3,sample,28,1,767.,0
70,3,sample,38,1,794.,0
70,3,sample,48,1,708.,0
70,3,sample,58,0,847.,0
70,3,sample,17,3,5385.,0
70,3,sample,27,0,989.,0
70,3,sample,29,0,1161.,0
70,3,sample,16,3,2100.,0
70,3,sample,15,3,398.,0
70,3,sample,14,3,1132.,0
70,3,sample,36,0,2963.,0
70,3,sample,33,0,512.,0
70,3,sample,31,0,482.,0
70,3,sample,21,0,1137.,0
70,3,sample,51,2,882.,0
